,name_scrapped,id,link_spotify,followers,generos,imagenes,popularidad,nombre_en_spotify,type_of_artist,lugar_extraido,index_on_last_dataset
553,Tubotoa,<built-in function id>,https://open.spotify.com/artist/4dGKPIQgs3bhGLPaPXLl3a,25483,['flamenco fusion'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7480c57a2534515c565f5f15', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747480c57a2534515c565f5f15', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787480c57a2534515c565f5f15', 'width': 160}]",53,Tu Otra Bonita,<class 'type'>,simus,554
554,Grupo Seresta,<built-in function id>,https://open.spotify.com/artist/08b0JnDNlZlRRssoVB3EcX,426,['jazz colombiano'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732d29c263dcfd7732cef1063e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022d29c263dcfd7732cef1063e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512d29c263dcfd7732cef1063e', 'width': 64}]",5,Grupo Seresta,<class 'type'>,simus,555
555,Agrupación Nueva - Era,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,556
556,Luinn ,<built-in function id>,https://open.spotify.com/artist/0rDO43Kf4w2sLN4pezlscB,50,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731820131d250b89050b0eec50', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021820131d250b89050b0eec50', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511820131d250b89050b0eec50', 'width': 64}]",49,Luanna Averie,<class 'type'>,simus,557
557,æire irlandés,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,558
558,Santy Clap,<built-in function id>,https://open.spotify.com/artist/20QiRB9QbceJwb8vTyN112,1252,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2acb63670d190c8a06229d7a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742acb63670d190c8a06229d7a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782acb63670d190c8a06229d7a', 'width': 160}]",3,Santy Clap,<class 'type'>,simus,559
559,Culturaleza,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,560
560,Grupo Tierra del Fuego ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,561
561,CUNA GUANE,<built-in function id>,https://open.spotify.com/artist/2VQXsl6ZnxWpv65MjyGVHC,338,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d6663a74b14d87cd79930de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023d6663a74b14d87cd79930de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513d6663a74b14d87cd79930de', 'width': 64}]",2,Cuna Guane,<class 'type'>,simus,562
562,Savia ,<built-in function id>,https://open.spotify.com/artist/2e7XhVON427C2C6UZAsWk8,248,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737d65aa6acde9094ad9aa81c4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027d65aa6acde9094ad9aa81c4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517d65aa6acde9094ad9aa81c4', 'width': 64}]",31,Savia Mori,<class 'type'>,simus,563
563,Alma y Tradición,<built-in function id>,https://open.spotify.com/artist/3oGdxHHSFJV8yWaYm0GCvO,193,['cueca chilena'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d358adc611f553c28731351', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e023d358adc611f553c28731351', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048513d358adc611f553c28731351', 'width': 64}]",22,Grupo Alma y Tradicion,<class 'type'>,simus,564
564,Traveler,<built-in function id>,https://open.spotify.com/artist/3pHeBYl1yujXcZqqfF1UyQ,488544,"['alternative rock', 'blues rock', 'jam band', 'mellow gold', 'pop rock', 'rock']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe0dc54ba1a77c65e2beb9d20', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e0dc54ba1a77c65e2beb9d20', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e0dc54ba1a77c65e2beb9d20', 'width': 160}]",60,Blues Traveler,<class 'type'>,simus,565
565,Maria Juana No Se Ha Muerto,<built-in function id>,https://open.spotify.com/artist/34N1iRyFiQVP7E0HuwHPkL,117,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb50db02cea2aa891eda7df652', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517450db02cea2aa891eda7df652', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17850db02cea2aa891eda7df652', 'width': 160}]",1,Maria Juana No Se Ha Muerto,<class 'type'>,simus,566
566,Banda Sinfonica de Girardota,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,567
567,Banda sinfonica de Girardota,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,568
568,Aguaelulo trío,<built-in function id>,https://open.spotify.com/artist/5xk5MpGoxOz7fEB6PgPPy4,124,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb9abb5f6a7f2b1922e15f315', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b9abb5f6a7f2b1922e15f315', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b9abb5f6a7f2b1922e15f315', 'width': 160}]",9,Aguaelulo Trío,<class 'type'>,simus,569
569,Batucada Bembé,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,570
570,Jaison neutra ,<built-in function id>,https://open.spotify.com/artist/0tzIRowoKOf2XyvvuSBRWf,1589,['cumbia'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba44f3a82bd221b79476e04a1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a44f3a82bd221b79476e04a1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a44f3a82bd221b79476e04a1', 'width': 160}]",28,Jaison Neutra,<class 'type'>,simus,571
