artist,id,song_descriptor,x1_graphics,x2_graphics,x0_descriptive,x1_descriptive,x2_descriptive,x3_descriptive,x4_descriptive,x5_descriptive,x6_descriptive,x7_descriptive,x8_descriptive,x9_descriptive,x10_descriptive,x11_descriptive,x12_descriptive,x13_descriptive,x14_descriptive,x15_descriptive,x16_descriptive,x17_descriptive,x18_descriptive,x19_descriptive,x20_descriptive,x21_descriptive,x22_descriptive,x23_descriptive,x24_descriptive,x25_descriptive,x26_descriptive,x27_descriptive,x28_descriptive,x29_descriptive,x30_descriptive,x31_descriptive,x32_descriptive,x33_descriptive,x34_descriptive,x35_descriptive,x36_descriptive,x37_descriptive,x38_descriptive,x39_descriptive,x40_descriptive,x41_descriptive,x42_descriptive,x43_descriptive,x44_descriptive,x45_descriptive,x46_descriptive,x47_descriptive,x48_descriptive,x49_descriptive,x50_descriptive,x51_descriptive,x52_descriptive,x53_descriptive,x54_descriptive,x55_descriptive,x56_descriptive,x57_descriptive,x58_descriptive,x59_descriptive,x60_descriptive,x61_descriptive,x62_descriptive,x63_descriptive,x64_descriptive,x65_descriptive,x66_descriptive,x67_descriptive,x68_descriptive,x69_descriptive,x70_descriptive,x71_descriptive,x72_descriptive,x73_descriptive,x74_descriptive,x75_descriptive,x76_descriptive,x77_descriptive,x78_descriptive,x79_descriptive,x80_descriptive,x81_descriptive,x82_descriptive,x83_descriptive,x84_descriptive,x85_descriptive,x86_descriptive,x87_descriptive,x88_descriptive,x89_descriptive,x90_descriptive,x91_descriptive,x92_descriptive,x93_descriptive,x94_descriptive,x95_descriptive,x96_descriptive,x97_descriptive,x98_descriptive,x99_descriptive,x100_descriptive,x101_descriptive,x102_descriptive,x103_descriptive,x104_descriptive,x105_descriptive,x106_descriptive,x107_descriptive,x108_descriptive,x109_descriptive,x110_descriptive,x111_descriptive,x112_descriptive,x113_descriptive,x114_descriptive,x115_descriptive,x116_descriptive,x117_descriptive,x118_descriptive,x119_descriptive,x120_descriptive,x121_descriptive,x122_descriptive,x123_descriptive,x124_descriptive,x125_descriptive,x126_descriptive,x127_descriptive,popularity_mean,popularity_variance,danceability_mean,danceability_variance,duration_mean,duration_variance,energy_mean,energy_variance,instrumentalness_mean,instrumentalness_variance,key_mean,key_variance,liveness_mean,liveness_variance,loudness_mean,loudness_variance,mode_mean,mode_variance,speechiness_mean,speechiness_variance,tempo_mean,tempo_variance,time_mean,time_variance,valance_mean,valance_variance
Systema Solar,,668.498046875,668.4983,429.1113,668.50024,429.10843,215.70494,178.35266,155.91638,117.95206,108.88532,104.61211,95.92337,88.770454,84.23393,73.84016,69.01784,68.06601,65.36614,61.925694,59.5269,57.983963,54.76043,52.699398,50.33024,49.86849,44.06879,42.938198,41.28291,40.188927,38.434013,36.617035,35.87571,34.78404,34.16438,33.847786,32.623917,31.915419,31.645657,29.943712,29.307562,27.853277,27.824978,27.109406,26.806326,26.757263,25.71885,24.138626,22.99055,22.633677,21.626556,21.516253,20.887812,20.359587,20.052855,19.307533,18.932087,18.51638,18.008532,17.768524,16.816395,16.551403,15.833525,15.425377,15.134439,15.128606,14.302182,14.04188,13.892308,13.512769,13.115225,12.937792,12.723946,12.207053,12.072003,11.69766,11.5449705,11.474593,11.118374,10.89287,10.323083,9.944714,9.836139,9.439124,9.313428,9.070597,8.760003,8.685473,8.416598,8.2945595,7.6276755,7.3726735,7.230611,6.9539695,6.713629,6.622995,5.941452,5.8503547,5.518406,5.4843416,5.1860027,5.0742016,4.910929,4.7397285,4.4952855,4.4072886,4.2205935,4.0481753,3.7945101,3.7705169,3.5656633,3.49963,3.406395,3.1581066,2.9365742,2.825374,2.8206515,2.5863016,2.552895,2.405851,2.3293307,2.2151027,2.0895445,2.0747383,1.9331155,1.8483777,1.7469099,1.6975646,1.472081,1.4135295,0.8525477,0.00034137405,,,,,,,,,,,,,,,,,,,,,,,,,,
Siam,,417.339385986328,417.33914,181.84439,417.339,181.84445,175.54625,154.96536,123.06958,118.55492,108.26933,103.85492,96.23453,90.62681,85.99981,81.82113,73.49746,68.78268,66.67757,66.22959,62.157993,58.720963,56.523945,54.095245,49.425858,47.57315,45.162495,43.913605,41.650753,40.341705,39.253616,37.87164,36.51406,35.639874,34.821342,29.584818,29.281948,26.507046,25.995474,24.987097,24.44107,23.951319,23.384792,22.638124,21.547108,20.673838,19.868404,19.2338,18.751863,17.510529,17.170975,16.471966,15.974122,15.400167,15.139005,14.775571,14.643301,14.305592,14.015645,13.795433,13.293612,13.105864,12.324857,12.05834,11.600729,11.470939,11.364534,10.888514,10.764419,10.323742,10.093288,9.760672,9.423217,9.220908,9.009579,8.688122,8.498558,8.051892,7.9174604,7.692403,7.4818687,7.4168205,6.926843,6.6867657,6.600942,6.54859,6.2799854,6.211035,6.15316,5.866024,5.5265636,5.3617725,5.2829537,5.0640225,4.7778378,4.6829414,4.558515,4.485086,4.1406693,4.108071,4.067864,3.7602599,3.6636584,3.5548701,3.3982859,3.2705238,3.2344801,3.0082083,2.8665738,2.7567382,2.6766295,2.4054253,2.3545904,2.252123,2.1538498,2.1263916,2.062001,1.8440696,1.7877187,1.7368356,1.675697,1.6041564,1.5751293,1.4832375,1.4522481,1.3566334,1.1627786,1.0412897,0.87602013,0.6778512,0.38734552,0.000104846986,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Echeverri,56WwKhBsxrWjpwXvJVLAjZ,579.627807617188,579.6278,194.93452,579.6278,194.93439,163.78479,157.37737,146.88704,138.84409,134.65671,127.662186,123.25423,116.40952,98.997734,94.42958,83.82114,80.701195,76.34741,70.96034,68.425156,66.29746,61.93365,60.235153,56.54048,55.96098,53.61091,52.594944,50.795853,48.50505,44.854378,43.396515,41.092896,40.07615,38.279766,37.14835,36.077194,35.885273,33.920788,33.693626,32.73181,31.4891,30.595127,29.50475,28.55193,27.376835,25.836527,24.516802,23.278042,22.380953,22.320814,21.754133,21.520802,20.977722,20.178587,19.287798,18.964838,18.559547,18.33027,17.547554,17.097086,16.820753,15.773022,15.422667,14.574909,13.748295,13.626346,13.2173,12.8153715,12.671905,12.121164,11.628339,11.513397,11.042245,10.870622,10.756031,10.012155,9.503981,9.238667,9.04523,8.727247,8.544675,8.345576,8.273997,8.081118,7.9975452,7.7156973,7.2370963,7.0627303,6.7441015,6.6156044,6.292891,6.121942,6.0097556,5.863471,5.542523,5.512424,5.363323,5.1713886,5.1378345,5.0688133,4.905906,4.7523627,4.660246,4.512964,4.4267483,4.293189,4.1337585,3.9694467,3.9151516,3.7928,3.6780152,3.5429788,3.4720776,3.321114,3.1406758,3.0776782,2.9701986,2.811999,2.7268693,2.5467923,2.3290198,2.22972,2.0773766,2.0001514,1.9618164,1.7223268,1.5052668,1.3518363,1.0396366,0.5669788,0.00017093575,2.31636363636364,33.9180958677686,0.605432727272727,0.022219569110744,225841.712727273,3770960295.94293,0.635598909090909,0.041609478289719,0.051084332654546,0.032700157755841,5.33818181818182,10.4856330578512,0.179954181818182,0.022320967500694,-7.79078909090909,10.0429584791537,0.712727272727273,0.204747107438016,0.058210909090909,0.003622513699174,123.806174545455,899.249484376807,3.89818181818182,0.127814876033058,0.605808363636364,0.050957576693686
Naif,,329.667297363281,329.66724,165.3598,329.66727,165.35977,137.72363,130.90305,103.19348,89.6861,86.647896,82.123276,80.19466,76.91813,74.94838,73.59209,68.75129,64.64945,62.140156,61.063732,58.77399,56.054504,53.538395,52.31665,50.70941,49.762447,46.816814,45.891296,43.891373,42.631508,41.333786,40.58717,39.322445,38.156162,37.689262,37.15253,35.29676,34.500973,33.384262,32.006542,31.088764,30.225248,29.628931,28.853888,28.414642,27.569841,26.909046,25.866478,25.207458,24.755077,24.125599,23.352087,22.988522,21.811909,21.49116,20.84535,19.999666,19.869287,18.957863,18.730227,18.263803,17.972733,17.57181,17.115143,16.914133,16.43522,16.159334,15.401174,14.869127,14.831467,13.742763,13.439654,12.441957,12.018387,11.644845,11.390673,10.943078,10.248326,10.084049,9.625053,9.375661,8.962369,8.626184,7.994539,7.7277474,7.152427,6.8168755,6.459529,6.390047,5.9067187,5.797697,5.6376715,5.4041944,5.129743,4.9094777,4.3092337,4.131213,3.974461,3.6818824,3.4567206,3.1910822,3.1181555,2.8537173,2.4670515,2.415974,2.2713265,2.2320836,2.0531118,2.043081,1.953895,1.8210053,1.7510552,1.6042286,1.5604855,1.5535755,1.4194927,1.3911762,1.348192,1.3175397,1.2476317,1.2185543,1.1384419,1.0357841,0.9579486,0.89546674,0.78493416,0.6852576,0.615437,0.5633383,0.52688444,0.2622348,9.796512e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilona,,756.417114257813,756.41705,329.42322,756.4163,329.42288,261.75638,233.8553,206.75931,163.51648,142.71959,135.11235,127.772,105.66235,94.84294,86.40182,81.99559,80.47165,78.95232,72.61215,65.52127,63.695972,61.054283,58.680088,55.819916,52.41738,51.183235,48.702766,48.451996,47.559795,45.613396,42.47041,41.592495,40.112064,38.96634,36.603107,34.39806,34.06046,33.15717,31.240314,30.75147,29.513758,28.249092,26.737255,26.180733,24.45909,24.07872,23.98834,22.89764,22.418226,21.882027,21.222181,20.431334,19.393204,18.59867,18.351885,17.855062,17.188498,16.434023,16.096807,15.881886,15.70957,15.575219,15.367938,14.024606,13.946844,13.754857,12.888231,12.31286,12.099498,11.521661,11.145253,10.850353,10.731737,9.800584,9.613629,9.57237,9.157137,8.841937,8.506547,8.244487,8.129115,7.7832103,7.433447,7.3097315,7.011274,6.8298163,6.466225,6.1582932,6.089622,5.8944206,5.4711347,5.1693864,4.929773,4.8863,4.391519,4.3197823,4.144335,4.048628,3.8258746,3.7396147,3.7066455,3.6175518,3.5084836,3.3996124,3.2553406,3.1795607,3.0660543,2.9741786,2.8744173,2.685424,2.6148684,2.4931986,2.3935869,2.3069556,2.1950152,2.1260185,2.0792148,2.0100744,1.9208475,1.7914628,1.7691985,1.7509621,1.6546066,1.4925889,1.4563504,1.3519676,1.261967,1.0734252,0.9334059,0.49941292,0.00018779506,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacilos,,486.669097900391,486.6693,193.71117,486.67032,193.71136,100.57468,98.39871,87.14314,84.37393,81.56203,75.34822,74.07938,68.48721,64.723976,62.50765,58.639385,57.103947,55.55931,53.298965,50.060482,46.124313,43.87443,38.679905,37.090813,36.014805,32.0693,31.84621,31.288897,30.188017,28.312431,27.839378,25.775093,23.35131,22.566786,21.503021,20.818363,19.560028,19.188316,18.233685,17.65392,17.513126,15.938046,15.643332,14.967474,14.651819,14.35043,13.52813,12.999361,12.458964,12.218274,11.861608,11.268982,11.180347,10.592077,10.282594,10.117661,9.9645,9.598359,9.427185,9.193566,8.666338,8.356509,8.291482,8.06559,8.022416,7.7110715,7.678403,7.2992296,7.2272863,6.8869505,6.86323,6.64492,6.475931,6.36705,6.0750294,5.847069,5.7211514,5.6644464,5.523822,5.3420386,5.209071,4.983419,4.9186015,4.864945,4.751638,4.4730687,4.398903,4.199606,4.1284323,3.972521,3.9502187,3.8703206,3.701433,3.5599577,3.5214756,3.4597101,3.2615225,3.107369,3.0370054,2.9067512,2.6913984,2.6313558,2.5215342,2.475117,2.235209,2.1945148,2.1482637,2.1167974,1.96484,1.9098775,1.8589485,1.7830971,1.7079697,1.6605886,1.6174046,1.5384933,1.5136707,1.4326485,1.3789142,1.34296,1.2706928,1.2372144,1.1867471,1.1216253,1.0067977,0.97854906,0.9133247,0.8218661,0.73879784,0.4335286,0.00011598144,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekhymosis,4gOoiVWzfjPtXK3ohuEy0M,475.479064941406,475.48016,227.61272,475.4797,227.61295,166.70808,119.55134,96.24809,82.27785,78.56312,75.209366,70.28059,65.68877,59.204353,55.79455,54.475628,50.99098,47.794716,45.265087,43.373928,37.956142,37.595444,37.49879,35.361156,33.443188,31.850986,28.82585,28.401558,27.416304,26.886484,24.672556,24.112753,22.905676,22.297256,21.904352,20.963219,20.749014,20.020222,18.558697,18.05783,17.7038,17.003593,16.578297,15.956196,15.363818,15.104294,14.627933,14.327112,14.166962,13.997063,13.824327,13.488028,13.273555,12.845054,12.444941,12.300114,12.230609,11.920904,11.743612,11.525493,11.246787,10.916245,10.734174,10.441577,10.371846,10.139543,10.106015,10.070454,9.861235,9.791998,9.448231,9.373607,9.198114,9.053571,8.909411,8.727341,8.618427,8.490259,8.238232,8.026727,7.8950315,7.6996293,7.569526,7.476409,7.4166236,7.301247,7.1799726,7.044281,6.9824963,6.881117,6.7271667,6.495997,6.3012266,6.2542844,6.053915,6.005825,5.7784405,5.7443433,5.586938,5.372873,5.347387,5.1062064,5.076303,5.0206213,4.8881736,4.81051,4.668358,4.4880953,4.4220753,4.3081517,4.116619,4.031639,3.5528536,3.4310763,3.1140947,2.85599,2.8130798,2.4732428,2.2560406,2.0456185,1.9295722,1.7872511,1.6824063,1.4945952,1.4167737,1.3243771,1.2178828,1.1253825,1.0445882,0.52894825,0.000113357004,7.06015037593985,75.7708180224999,0.542097744360902,0.022454268641529,236055.112781955,2211601477.9948,0.747300751879699,0.033227759172367,0.22069497075188,0.129274679756185,6.06766917293233,10.5743682514557,0.186651879699248,0.028477417383685,-9.79567669172932,18.6128449706597,0.729323308270677,0.197410820283792,0.061168421052632,0.002087105168184,121.01362406015,553.706429076714,3.92481203007519,0.159760303013172,0.550795488721804,0.051526613663859
Naty Botero,,1000.91638183594,1000.9161,444.47357,1000.9166,444.4735,341.47025,278.26404,243.61,229.32994,218.19545,209.52286,199.33344,186.50279,178.25328,168.81932,156.60504,154.75815,147.94843,141.18112,133.69814,128.48369,118.706924,112.37857,110.46777,104.82674,99.39848,94.74871,91.91281,84.61955,83.7744,79.71221,75.342445,71.62006,70.157646,67.71834,65.483444,59.46407,58.560825,55.800533,53.95351,50.86979,49.768982,47.88176,45.019073,44.161243,43.10031,41.214664,40.664726,40.20205,39.07755,37.548874,36.58465,34.75328,34.320282,33.320522,32.202774,31.78695,31.056696,28.783314,28.107618,27.825455,27.288506,25.447567,24.729494,23.188503,22.92163,22.190817,21.687614,21.168585,20.183989,19.469736,19.40217,18.804167,18.277113,18.08107,17.262087,16.749512,16.086884,15.451475,14.235633,13.915633,13.553251,12.496633,12.300338,12.238261,11.388883,10.729242,10.354539,9.814743,9.583041,9.070569,8.977398,8.59899,8.43181,7.600202,7.468063,6.5127506,6.2697687,6.208829,5.9947305,5.7048535,5.191644,4.8044767,4.5758386,4.3806987,4.346847,3.9535081,3.8958557,3.7331266,3.6161048,3.4374866,3.294345,3.257792,3.0413878,2.9633567,2.8192155,2.7392023,2.6775277,2.541229,2.481305,2.446048,2.3559666,2.2271988,2.124471,2.0412803,1.9021027,1.6960244,1.5400288,1.4878179,0.8945339,0.0003156811,,,,,,,,,,,,,,,,,,,,,,,,,,
Inquisition,,212.367050170898,212.36714,78.560455,212.36711,78.56046,57.207207,49.19562,46.620747,37.903435,37.47462,34.23903,32.48988,30.389217,28.531878,27.072311,26.04303,24.316343,23.664225,21.273117,19.448038,18.93258,18.111006,16.851322,16.578768,16.136139,15.212401,13.803816,12.059082,11.814824,11.506416,11.045256,10.67387,10.2955265,9.675248,9.24383,9.001841,8.883071,8.455062,7.7467074,7.6895537,7.5474796,7.3462095,7.099189,6.925399,6.686738,6.558794,6.2607594,5.96242,5.6372595,5.6048894,5.466962,5.378322,5.234619,5.1758323,4.930468,4.7250686,4.662986,4.5983067,4.4409113,4.3145204,4.232784,4.1466646,4.069184,3.9871073,3.850082,3.8126125,3.6762865,3.5253367,3.3835492,3.3762133,3.2319658,3.08833,3.0843613,3.0417533,2.9370039,2.8845625,2.8706765,2.802084,2.6508236,2.5495944,2.4614441,2.3759341,2.335794,2.1638353,2.1340892,2.085316,2.0431135,1.9964551,1.9544878,1.8281349,1.7202142,1.7085406,1.6613944,1.6282145,1.4934822,1.4342617,1.3898498,1.3001237,1.2262331,1.1712818,1.1110749,1.0878228,1.0419843,0.8768005,0.8115808,0.7915927,0.7504833,0.7214422,0.6814908,0.6474539,0.6234982,0.5807767,0.5692269,0.5152023,0.4613545,0.450789,0.4391052,0.4116337,0.39573428,0.38482606,0.3664429,0.35906154,0.34956402,0.31243572,0.29544386,0.27266324,0.25244892,0.22694609,0.2131006,0.096304715,5.0605362e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Kraken,,372.742370605469,372.7423,148.03966,372.73972,148.03961,96.201935,80.73018,67.84948,51.406883,46.804226,43.69922,40.631134,37.71558,36.397923,34.781452,34.496693,32.573647,31.079124,29.613352,28.466103,27.451374,25.878796,25.36599,24.168169,23.180687,22.665115,21.691061,21.4451,20.6683,20.279917,19.061045,18.574566,17.428968,17.183529,16.378141,15.748088,15.566064,14.652185,14.140797,13.462912,13.28377,12.78124,12.553749,12.070604,11.730134,11.525444,11.197324,10.75933,10.255448,10.17403,9.860633,9.5716715,9.205001,9.031904,8.840016,8.422057,8.24174,7.778508,7.511863,7.4530177,7.25588,6.7597933,6.5958014,6.519536,6.0487504,5.965613,5.685643,5.49457,5.2597976,5.140137,4.8176913,4.7037897,4.4726434,4.4290857,4.309823,4.030438,3.870853,3.8559222,3.6035416,3.3967454,3.308707,3.2804515,2.977439,2.9749823,2.841685,2.685382,2.4417477,2.3986175,2.3605866,2.2349844,2.1006858,2.0693593,1.9142694,1.785669,1.7578561,1.6814411,1.5939637,1.546637,1.4896525,1.4151629,1.3507367,1.2564563,1.2307612,1.1532717,1.1359365,1.0538567,1.0112184,0.952775,0.9053619,0.87061745,0.81480265,0.77928233,0.76688683,0.71958774,0.6987086,0.6307569,0.61538875,0.59456587,0.57615703,0.5396749,0.5325363,0.4895676,0.46038923,0.4380696,0.4073963,0.3851635,0.35203388,0.30171508,0.27623594,0.15009743,0.0005372871,,,,,,,,,,,,,,,,,,,,,,,,,,
Monsieur Periné,,504.034301757813,504.0344,237.32555,504.03476,237.32593,195.55296,192.7754,167.45744,147.84952,127.45828,111.54252,104.56478,101.512535,95.67153,89.67818,81.96115,73.931786,71.318825,67.89449,63.193756,62.478745,56.655186,55.893665,54.682255,52.814854,49.5874,46.66725,44.66871,42.160797,40.33899,38.091736,35.65112,33.891502,32.894222,31.978693,31.146526,29.792824,28.87674,26.905174,25.424332,24.341389,23.03357,22.162416,21.494513,20.73844,19.786789,19.16663,18.430746,18.139484,17.079222,16.15279,15.5855465,14.912969,14.511074,13.648769,12.977861,12.514309,12.406622,11.895022,11.51232,10.632716,10.209825,9.581114,8.907912,8.611944,8.469257,8.242841,7.5705585,7.2379146,7.1072755,6.8070717,6.5992537,6.406896,6.246311,6.0952735,5.7399564,5.635065,5.560042,5.4207444,5.3549266,5.2985787,5.06471,4.695214,4.487005,4.4132423,4.3028846,4.1602902,3.893008,3.7420356,3.7141366,3.518006,3.469316,3.4226875,3.3220632,3.2043293,3.0000818,2.9640818,2.8959558,2.7498372,2.6065645,2.5132246,2.4174495,2.2837365,2.2165806,2.17182,1.9784105,1.8975766,1.7505943,1.6899524,1.6307222,1.5143361,1.4411435,1.3771663,1.3658687,1.3373319,1.2146825,1.1961849,1.0862441,1.075961,1.0621313,0.9666509,0.8753989,0.8469772,0.7698305,0.75520563,0.6944268,0.65000635,0.5883212,0.47013915,0.27584735,0.00015297082,,,,,,,,,,,,,,,,,,,,,,,,,,
Fanny Lú,6GRC8segVAr34gm6pjfSoQ,579.627807617188,579.62787,194.93466,579.6278,194.93439,163.78479,157.37737,146.88704,138.84409,134.65671,127.662186,123.25423,116.40952,98.997734,94.42958,83.82114,80.701195,76.34741,70.96034,68.425156,66.29746,61.93365,60.235153,56.54048,55.96098,53.61091,52.594944,50.795853,48.50505,44.854378,43.396515,41.092896,40.07615,38.279766,37.14835,36.077194,35.885273,33.920788,33.693626,32.73181,31.4891,30.595127,29.50475,28.55193,27.376835,25.836527,24.516802,23.278042,22.380953,22.320814,21.754133,21.520802,20.977722,20.178587,19.287798,18.964838,18.559547,18.33027,17.547554,17.097086,16.820753,15.773022,15.422667,14.574909,13.748295,13.626346,13.2173,12.8153715,12.671905,12.121164,11.628339,11.513397,11.042245,10.870622,10.756031,10.012155,9.503981,9.238667,9.04523,8.727247,8.544675,8.345576,8.273997,8.081118,7.9975452,7.7156973,7.2370963,7.0627303,6.7441015,6.6156044,6.292891,6.121942,6.0097556,5.863471,5.542523,5.512424,5.363323,5.1713886,5.1378345,5.0688133,4.905906,4.7523627,4.660246,4.512964,4.4267483,4.293189,4.1337585,3.9694467,3.9151516,3.7928,3.6780152,3.5429788,3.4720776,3.321114,3.1406758,3.0776782,2.9701986,2.811999,2.7268693,2.5467923,2.3290198,2.22972,2.0773766,2.0001514,1.9618164,1.7223268,1.5052668,1.3518363,1.0396366,0.5669788,0.00017093575,18.4,238.64,0.753115789473685,0.01058488132964,216857.168421053,636916053.824266,0.788284210526316,0.015851592908587,0.002861255473684,0.000441048005582,4.31578947368421,12.3423822714681,0.156673684210526,0.010824641939058,-5.29374736842105,1.76228511512465,0.863157894736842,0.118116343490305,0.060801052631579,0.001194467893629,120.059168421053,501.511835761108,3.97894736842105,0.020609418282549,0.7982,0.030432012631579
Andrés Cepeda,49Z1AvGeUaBSanPaOmplK6,638.5146484375,638.5146,245.8476,638.5141,245.84747,211.8657,200.49405,179.60487,163.94127,148.72125,141.613,135.20264,128.4585,122.313255,120.581696,111.49996,105.958,98.8602,91.87379,89.346054,82.11771,74.45551,73.14639,68.393036,65.74004,65.16395,64.0242,61.584816,58.544853,55.077972,53.169353,52.50863,51.416927,47.93839,46.881367,43.653854,41.41544,40.027267,38.93398,36.67862,35.184982,34.900303,33.664745,33.44395,29.773748,29.62793,28.256504,27.006317,26.7298,25.55491,24.929934,24.298359,23.526056,23.200253,22.476788,21.515797,20.585447,19.728447,19.630339,18.809282,17.912355,17.492027,17.163567,16.105906,16.02791,15.043013,14.731167,14.407281,13.399899,12.791641,12.567094,12.151738,12.02962,11.53292,11.331077,11.085153,10.562364,10.262859,10.038206,9.707872,9.3247795,9.149595,8.618418,8.407456,7.6055155,7.4950976,7.3637433,7.233731,6.977525,6.6972165,6.6185536,6.486026,6.440592,5.573275,5.4239635,5.132386,5.0559683,4.8330245,4.706727,4.5039816,4.3670044,4.334245,4.119241,4.0492244,3.9502535,3.8629334,3.7999737,3.6927288,3.5951493,3.527141,3.43982,3.2685547,3.2050629,3.027637,2.815896,2.7322981,2.6240373,2.4026039,2.2426589,2.1300497,1.984925,1.79215,1.6860844,1.6754677,1.5648028,1.395676,1.2992467,1.1717328,1.060548,0.5929515,0.00021362782,25.7907949790795,127.738660037464,0.585305439330544,0.016831274907652,205411.046025105,5870749851.4414,0.501675928870293,0.033366627034878,0.004829579205021,0.003442755668634,5.29707112970711,9.93266924598659,0.238935564853556,0.059360310827191,-8.7690460251046,5.99872648742144,0.669456066945607,0.221284641375326,0.095968619246862,0.037903159224453,118.788577405858,1117.75899698878,3.92468619246862,0.203532851315628,0.541179916317992,0.051926967630119
Los Corraleros De Majagual,,521.038757324219,521.03864,235.28912,521.0391,235.28925,229.97554,178.54382,162.93896,128.20049,119.00698,103.01455,94.80804,83.462685,77.62086,76.40896,75.6663,65.95315,64.07405,56.703747,53.962242,53.29874,50.033527,49.586594,45.238323,43.541996,41.950424,38.80375,38.576786,37.038555,35.96055,35.05851,33.98057,32.591225,31.262384,30.21544,28.64036,27.868608,26.787632,25.638908,24.060265,23.058311,22.67009,21.96755,21.666996,20.793995,19.930109,19.599073,18.694443,18.556679,18.143253,17.775959,17.209965,16.923262,16.62806,16.377806,15.728692,15.690226,15.182227,14.690198,14.374406,14.277333,14.127957,12.946639,12.722656,12.413693,12.162568,11.7078905,11.634719,11.175427,10.9791355,10.801239,10.524921,10.472194,10.245129,10.053577,9.816338,9.776702,9.524554,9.176779,9.04905,8.961204,8.701089,8.560207,8.322189,7.997673,7.9438486,7.5774097,7.479891,7.4724255,7.1353765,6.874313,6.726807,6.672574,6.496805,6.342673,6.1579127,6.092115,5.8600974,5.7409873,5.6402617,5.5132813,5.3582497,5.171762,5.0055127,4.9349236,4.7878637,4.6530104,4.4949465,4.3092685,4.269123,3.9938126,3.8787582,3.753057,3.5185883,3.307223,3.278792,3.1499412,3.0412292,2.864046,2.8191252,2.6476755,2.5714252,2.3751874,2.2978444,2.1691425,1.9511032,1.6513824,1.3209062,1.012048,0.54278314,0.00012422356,,,,,,,,,,,,,,,,,,,,,,,,,,
